file,line,decl,denominator,statement
NavierStokes/TerminalHistoryBridge.lean,104,NavierStokes.TerminalHistoryBridge.energyHistory_eq_square_future,XR (via E),"energyHistory F XR w.coefficients η X = (1/2 : ℝ) * ∫ u in Ioi X, HeatedOutgoing.E F XR w.coefficients (u,η)^2"
NavierStokes/TerminalHistoryBridge.lean,122,NavierStokes.TerminalHistoryBridge.transport_histories_zero_after_switch,XR (via U),"HeatedOutgoing.U F XR (X,η) = 0 ∧ HeatedOutgoing.M F XR η X = 0 ∧ HeatedOutgoing.J F XR w.coefficients η X = 0"
NavierStokes/TerminalHistoryBridge.lean,608,NavierStokes.TerminalHistoryBridge.logPi_radialLift,XR (via Pi),radialLift XR (logPi F XR w.coefficients) p = HeatedOutgoing.Pi F XR w.coefficients p
NavierStokes/TerminalHistoryBridge.lean,657,NavierStokes.TerminalHistoryBridge.physicalLog_angularResidual,XR (via logPoint),amplitudeOperator (physicalLog F.data.h (-TerminalPressure.amplitudeExponent F.data.h) XR (logE F XR w.coefficients)) p = SimilarityProfile.q F.data.h p^(-Termi
NavierStokes/TerminalHistoryBridge.lean,678,NavierStokes.TerminalHistoryBridge.physicalLog_axialResidual,XR (via logPoint),SimilarityProfile.partialZ (physicalLog F.data.h (-2*TerminalPressure.amplitudeExponent F.data.h) XR (logPi F XR w.coefficients)) p = SimilarityProfile.q F.data
NavierStokes/TerminalHistoryBridge.lean,799,NavierStokes.TerminalHistoryBridge.terminal_angularResidual,XR (via logPoint),TerminalStress.leadingResidual (normalization F XR) F.data.h (TerminalPressure.outgoingTaper F.data (shift F XR)) t r z = SimilarityProfile.q F.data.h (Terminal
NavierStokes/TerminalHistoryBridge.lean,815,NavierStokes.TerminalHistoryBridge.terminal_axialResidual,XR (via logPoint),SimilarityProfile.partialZ (TerminalPressure.outgoingPressure (normalization F XR) F.data (shift F XR)) p = SimilarityProfile.q F.data.h p^(-TerminalPressure.am
NavierStokes/TerminalHistoryBridge.lean,881,NavierStokes.TerminalHistoryBridge.pressure_eta_eq_logPi,XR (via Pi),"deriv (fun t => HeatedOutgoing.Pi F XR w.coefficients (XR*Real.exp y,t)) η = etaDerivative (logPi F XR w.coefficients) (y,η)"
NavierStokes/TerminalHistoryBridge.lean,951,NavierStokes.TerminalHistoryBridge.axialWeight_eq_moments,XR (via Pi),"axialWeight F XR w.coefficients (y,η) = (4*F.data.h*η*energyHistory F XR w.coefficients η (XR*Real.exp y) - StressAlgebra.coordinateFactor η*deriv (fun t => ene"
NavierStokes/TerminalHistoryBridge.lean,1216,NavierStokes.TerminalHistoryBridge.physical_forwardTheta_eq_terminal,XR (via logPoint),SimilarityProfile.q F.data.h (TerminalStress.radiusPoint t r z)^(-TerminalPressure.amplitudeExponent F.data.h-1/2) * forwardTheta F XR w.coefficients (logPoint 
NavierStokes/TerminalHistoryBridge.lean,1246,NavierStokes.TerminalHistoryBridge.physical_forwardAxial_eq_terminal,XR (via logPoint),SimilarityProfile.q F.data.h (TerminalStress.radiusPoint t r z)^(-TerminalPressure.amplitudeExponent F.data.h-1/2) * forwardAxial F XR w.coefficients (logPoint 
NavierStokes/TerminalHistoryBridge.lean,1332,NavierStokes.TerminalHistoryBridge.controls_continuousOn,XR (via controls),ContinuousOn (HeatSwitchCone.controls F w) HeatedOutgoing.parameterDomain
NavierStokes/TerminalPressure.lean,43,NavierStokes.TerminalPressure.heatJet_zero,v (via heatJet),heatJet h 0 ν v = RadialHeatProfile.profile (1 + h) (2 * ν / v)
NavierStokes/TerminalStress.lean,644,NavierStokes.TerminalStress.leadingResidual_eq_time_add,r (via viscousResidual),leadingResidual C h f t r z = timeResidual C h f t z r + viscousResidual (heatAmplitude C (1 + h) t) (radialSlice (flattening h f) t z) r
NavierStokes/TransitionRamp.lean,25,NavierStokes.TransitionRamp.step_smooth,w (via step),ContDiff ℝ ∞ (step b w)
NavierStokes/TransitionRamp.lean,28,NavierStokes.TransitionRamp.step_mem,w (via step),step b w y ∈ Icc (0 : ℝ) 1
NavierStokes/TransitionRamp.lean,497,NavierStokes.TransitionRamp.parameterJet_axialSlope,w (via step),parameterJet n (axialSlope T κ b w stock) p = (1 - step b w p.1) * (-(damping T κ p.1 * parameterJet n stock p) / 2)
NavierStokes/WaveEnvelopeTransport.lean,128,NavierStokes.WaveEnvelopeTransport.cutoff_on_path,L (via slotCutoff),GaussianTailFlat.slotCutoff L (g.coordinates k (g.path k Y s)).2 = GaussianTailFlat.slotCutoff L s
NavierStokes/WaveStageContinuation.lean,1698,NavierStokes.WaveStageContinuation.PhysicalNative.potential_agrees,K (via phase),potential W G e phi slope K scale z = PhysicalCurlCovariance.referencePotential K (phase G phi₀ slope) (fun y => scale • f (point G y)) z
NavierStokes/WaveStageContinuation.lean,1776,NavierStokes.WaveStageContinuation.PhysicalNative.pressure_agrees,K (via phase),pressure W G e phi slope K scale z = PhysicalParticularWave.pressureVector (HarmonicCalculus.mode K (phase G phi₀ slope) (fun y => scale • f (point G y))) z
NavierStokes/WeightedQuotients.lean,182,NavierStokes.WeightedQuotients.normalized_contDiffOn,w (via normalizeAt),ContDiffOn ℝ ∞ (normalizeAt w g) s
NavierStokes/WeightedRadialPrimitive.lean,77,NavierStokes.WeightedRadialPrimitive.edge_le_one,x (via edge),edge c x ≤ 1
NavierStokes/WeightedRadialPrimitive.lean,84,NavierStokes.WeightedRadialPrimitive.singleWeight_nonneg,x (via singleWeight),0 ≤ singleWeight c m x
NavierStokes/ZerothStressIdentity.lean,253,NavierStokes.ZerothStressIdentity.scheme_zero_densities_eq,C (via thetaDensity),"SlowResidualMatching.thetaDensity h C (GlobalSlowProfiles.asSlowProfiles s) 0 (R, eta) = SlowResidualMatching.thetaDensity h C (leadingProfiles P h C) 0 (R, eta"
NavierStokes/R3/ComparisonCutoffs.lean,60,NavierStokesR3.ComparisonCutoffs.cutoff_smooth,R (via cutoff),ContDiff ℝ ∞ (cutoff R)
NavierStokes/R3/ComparisonCutoffs.lean,63,NavierStokesR3.ComparisonCutoffs.cutoff_nonneg,R (via cutoff),0 ≤ cutoff R x
NavierStokes/R3/ComparisonCutoffs.lean,66,NavierStokesR3.ComparisonCutoffs.cutoff_le_one,R (via cutoff),cutoff R x ≤ 1
NavierStokes/R3/ComparisonCutoffs.lean,69,NavierStokesR3.ComparisonCutoffs.cutoff_mem_Icc,R (via cutoff),cutoff R x ∈ Icc (0 : ℝ) 1
NavierStokes/R3/HeatKernelTimeBound.lean,99,NavierStokesR3.Comparison.heatKernelSecondTimeEnvelope_nonneg,s (via heatKernelSecondTimeEnvelope),0 ≤ heatKernelSecondTimeEnvelope r s
NavierStokes/R3/RadialKernelBounds.lean,33,NavierStokesR3.Comparison.radialCommutatorKernel_measurable,R (via radialCommutatorKernel),Measurable (radialCommutatorKernel R)
NavierStokes/R3/RadialKernelBounds.lean,38,NavierStokesR3.Comparison.radialCommutatorKernel_zero,R (via radialCommutatorKernel),radialCommutatorKernel R 0 = 0
Euler/AngleMeanZeroPrimitive.lean,40,EulerAngleMeanZeroPrimitive.primitive_hasDerivAt,P (via primitive),HasDerivAt (primitive P f) (f θ) θ
Euler/AngleMeanZeroPrimitive.lean,45,EulerAngleMeanZeroPrimitive.primitive_continuous,P (via primitive),Continuous (primitive P f)
Euler/AngleMeanZeroPrimitive.lean,61,EulerAngleMeanZeroPrimitive.primitive_periodic,P (via primitive),Function.Periodic (primitive P f) P
Euler/AnglePrimitiveMap.lean,18,EulerAngleMeanZeroPrimitive.primitive_map,P (via primitive),L (primitive P f θ) = primitive P (fun s => L (f s)) θ
Euler/AnglePrimitiveParity.lean,14,EulerAngleMeanZeroPrimitive.primitive_neg,P (via primitive),primitive P (fun θ => -f θ)=fun θ => -primitive P f θ
Euler/AnglePrimitiveSpatialRegularity.lean,32,EulerAngleMeanZeroPrimitive.primitive_joint_contDiff,P (via primitive),"ContDiff ℝ ∞ (fun p : X × ℝ => primitive P (fun θ => F (p.1,θ)) p.2)"
Euler/AnglePrimitiveSpatialRegularity.lean,57,EulerAngleMeanZeroPrimitive.primitive_joint_continuous,P (via primitive),"Continuous (fun p : Y × ℝ => primitive P (fun θ => F (p.1,θ)) p.2)"
Euler/BaseStaticEuler.lean,31,EulerStaticEuler.baseTime_le,C (via amplitude),baseTime P C R hC hR ≤ amplitude P C R hC hR
Euler/CorrectionStabilityConstants.lean,69,EulerCorrectionStabilityConstants.growthConstant_nonneg,c (via growthConstant),0 ≤ growthConstant c Kb Kx Kt V L
Euler/EulerProof.lean,933,EulerInverseRegularity.differenceQuotient_commutator,h (via differenceQuotient),commutator (differenceQuotient τ h) T = h⁻¹ • commutator τ T
Euler/EulerProof.lean,942,EulerInverseRegularity.inverse_differenceQuotient_norm_le,h (via differenceQuotient),‖differenceQuotient τ h (coerciveInverse T c hc hT f)‖ ≤ c⁻¹ * (‖differenceQuotient τ h f‖ + ‖h⁻¹ • commutator τ T (coerciveInverse T c hc hT f)‖)
Euler/EulerProof.lean,11088,EulerGevreyCutoff.complexFlat_disc_bound,z (via complexFlat),‖complexFlat z‖ ≤ Real.exp (-(1 / (8 * x)))
Euler/EulerProof.lean,11982,EulerAnglePartition.partition_contDiff,T (via partition),ContDiff ℝ ∞ (partition T)
Euler/EulerProof.lean,11986,EulerAnglePartition.partition_nonneg,T (via partition),0 ≤ partition T t
Euler/EulerProof.lean,17214,EulerPacketFrameStability.third_ratio_error,N (via velocityThird),|r| ≤ 9 ∧ |-(P₀ * r₀ + Q₀)| ≤ 6 * Θ ^ 2 ∧ |velocityThird P Q N r 1| ≤ 60 * Θ ^ 2 ∧ |velocityThird P Q N r 1 - (-(P₀ * r₀ + Q₀))| ≤ (32 * ρ + 20 * η) * Θ ^ 2
Euler/EulerSpatialRescaling.lean,18,EulerSpatialRescaling.coordinates_apply,ell (via coordinates),"coordinates ell q=(q.1,ell⁻¹ • q.2)"
Euler/EulerSpatialRescaling.lean,28,EulerSpatialRescaling.velocity_hasFDerivAt,ell (via coordinates),HasFDerivAt (velocity ell u) (ell • (fderiv ℝ u (coordinates ell q)).comp (coordinates ell)) q
Euler/EulerTimeRescaling.lean,18,EulerTimeRescaling.coordinates_apply,ε (via coordinates),"coordinates ε q=(ε⁻¹*q.1,q.2)"
Euler/EulerTimeRescaling.lean,28,EulerTimeRescaling.velocity_hasFDerivAt,ε (via coordinates),HasFDerivAt (velocity ε u) (ε⁻¹ • (fderiv ℝ u (coordinates ε q)).comp (coordinates ε)) q
Euler/EulerTimeRescaling.lean,28,EulerTimeRescaling.velocity_hasFDerivAt,ε (via velocity),HasFDerivAt (velocity ε u) (ε⁻¹ • (fderiv ℝ u (coordinates ε q)).comp (coordinates ε)) q
Euler/EulerTimeRescaling.lean,34,EulerTimeRescaling.pressure_gradient,ε (via pressure),"gradient (fun y => pressure ε p (q.1,y)) q.2 = (ε⁻¹)^2 • gradient (fun y => p (ε⁻¹*q.1,y)) q.2"
Euler/EulerTimeRescaling.lean,46,EulerTimeRescaling.momentumResidual_eq,ε (via coordinates),momentumResidual (velocity ε u) (pressure ε p) q = (ε⁻¹)^2 • momentumResidual u p (coordinates ε q)
Euler/EulerTimeRescaling.lean,46,EulerTimeRescaling.momentumResidual_eq,ε (via velocity),momentumResidual (velocity ε u) (pressure ε p) q = (ε⁻¹)^2 • momentumResidual u p (coordinates ε q)
Euler/EulerTimeRescaling.lean,46,EulerTimeRescaling.momentumResidual_eq,ε (via pressure),momentumResidual (velocity ε u) (pressure ε p) q = (ε⁻¹)^2 • momentumResidual u p (coordinates ε q)
Euler/EulerTimeRescaling.lean,60,EulerTimeRescaling.momentumResidual_zero,ε (via velocity),momentumResidual (velocity ε u) (pressure ε p) q=0
Euler/EulerTimeRescaling.lean,60,EulerTimeRescaling.momentumResidual_zero,ε (via pressure),momentumResidual (velocity ε u) (pressure ε p) q=0
Euler/EulerTimeRescaling.lean,68,EulerTimeRescaling.spatial_derivative,ε (via velocity),"fderiv ℝ (fun y => velocity ε u (t,y)) x = ε⁻¹ • fderiv ℝ (fun y => u (ε⁻¹*t,y)) x"
Euler/FiniteEnergyTruncation.lean,362,Euler.ComparatorBridge.scaledCutoff_smooth,R (via scaledCutoff),ContDiff ℝ ∞ (scaledCutoff χ R)
Euler/FiniteEnergyTruncation.lean,370,Euler.ComparatorBridge.scaledCutoff_derivative_position_bound,R (via scaledCutoff),‖fderiv ℝ (scaledCutoff χ R) x‖ * ‖x‖ ≤ C
Euler/FixedEvolutionSobolev.lean,29,EulerFixedEvolutionSobolev.traceCost_nonneg,T (via traceCost),0 ≤ traceCost T
Euler/GevreyGrowthBudget.lean,21,EulerGevreyGrowthCoefficient.growthBase_budget,c (via growthBudgetBase),growthBase period K K' c ≤ growthBudgetBase c D L
Euler/GevreyGrowthBudget.lean,44,EulerGevreyGrowthCoefficient.viscousGrowth_budget,c (via growthBudgetBase),viscousGrowthCoefficient period K K' κ m c ν B ≤ growthBudgetBase c D L+growthBudgetSlope c L*B
Euler/MeanBoundaryDifference.lean,37,EulerMeanBoundary.spatialDifference_apply,h (via spatialDifference),spatialDifference a h z = h⁻¹ • (translation (h • a) z - z)
Euler/MeanBoundaryDifference.lean,43,EulerMeanBoundary.Cutoff.differenceQuotient_field,h (via differenceQuotient),(χ.differenceQuotient a h).field x = h⁻¹ * (χ.field (x + h • a) - χ.field x)
Euler/MeanBoundaryDifference.lean,46,EulerMeanBoundary.spatialDifference_commutator,h (via spatialDifference),(spatialDifference a h).comp A - A.comp (spatialDifference a h) = h⁻¹ • translationCommutator (h • a) A
Euler/MeanBoundaryDifference.lean,56,EulerMeanBoundary.mixedBoundaryOperator_differenceCommutator,h (via differenceQuotient),(spatialDifference a h).comp (mixedBoundaryOperator χ ψ) - (mixedBoundaryOperator χ ψ).comp (spatialDifference a h) = (mixedBoundaryOperator (χ.differenceQuotie
Euler/MeanBoundaryDifference.lean,56,EulerMeanBoundary.mixedBoundaryOperator_differenceCommutator,h (via spatialDifference),(spatialDifference a h).comp (mixedBoundaryOperator χ ψ) - (mixedBoundaryOperator χ ψ).comp (spatialDifference a h) = (mixedBoundaryOperator (χ.differenceQuotie
Euler/MeanBoundaryDifference.lean,68,EulerMeanBoundary.mixedBoundaryOperator_differenceCommutator_norm_le,h (via differenceQuotient),‖(spatialDifference a h).comp (mixedBoundaryOperator χ ψ) - (mixedBoundaryOperator χ ψ).comp (spatialDifference a h)‖ ≤ cutoffBound (χ.differenceQuotient a h) *
Euler/MeanBoundaryDifference.lean,68,EulerMeanBoundary.mixedBoundaryOperator_differenceCommutator_norm_le,h (via spatialDifference),‖(spatialDifference a h).comp (mixedBoundaryOperator χ ψ) - (mixedBoundaryOperator χ ψ).comp (spatialDifference a h)‖ ≤ cutoffBound (χ.differenceQuotient a h) *
Euler/MeanBoundaryDifference.lean,99,EulerMeanBoundary.mixedBoundaryOperator_differenceCommutator_norm_le_invariant,h (via differenceQuotient),‖(spatialDifference a h).comp (mixedBoundaryOperator χ ψ) - (mixedBoundaryOperator χ ψ).comp (spatialDifference a h)‖ ≤ cutoffBound (χ.differenceQuotient a h) *
Euler/MeanBoundaryDifference.lean,99,EulerMeanBoundary.mixedBoundaryOperator_differenceCommutator_norm_le_invariant,h (via spatialDifference),‖(spatialDifference a h).comp (mixedBoundaryOperator χ ψ) - (mixedBoundaryOperator χ ψ).comp (spatialDifference a h)‖ ≤ cutoffBound (χ.differenceQuotient a h) *
Euler/MeanCutoffDifferenceBound.lean,57,EulerMeanBoundary.differenceQuotient_fderiv,h (via differenceQuotient),fderiv ℝ (χ.differenceQuotient a h).field x = h⁻¹ • (fderiv ℝ χ.field (x+h•a) - fderiv ℝ χ.field x)
Euler/MeanCutoffDifferenceBound.lean,69,EulerMeanBoundary.differenceQuotient_support,h (via differenceQuotient),tsupport (χ.differenceQuotient a h).field ⊆ Metric.closedBall (0 : Space) (R+1)
Euler/MeanCutoffDifferenceBound.lean,100,EulerMeanBoundary.cutoffBound_differenceQuotient,h (via differenceQuotient),cutoffBound (χ.differenceQuotient a h) ≤ cutoffDifferenceConstant R M₁ M₂ * ‖a‖
Euler/MeanStrongContinuousGevrey.lean,21,EulerMeanStrongContinuousGevrey.coordinateTraceCost_nonneg,T (via coordinateTraceCost),0 ≤ coordinateTraceCost T
Euler/PacketBeforeTargetSize.lean,16,EulerPacketMovingFrame.physical_ideal_size_comparison_order40,a (via physicalTime),s₀*idealPrimarySize σ Z τ/4 ≤ ‖r (physicalTime t₀ a ε τ)‖*‖w (physicalTime t₀ a ε τ)‖ ∧ ‖r (physicalTime t₀ a ε τ)‖*‖w (physicalTime t₀ a ε τ)‖ ≤ 8*s₀*idealPrim
Euler/PacketBeforeTargetSize.lean,60,EulerPacketMovingFrame.physical_before_target_size_bound,a (via physicalTime),"∀ ξ τ, τ ∈ Icc 1 T → ‖r ξ (physicalTime t₀ a ε τ)‖*‖w ξ (physicalTime t₀ a ε τ)‖ ≤ 64*(‖r center (physicalTime t₀ a ε T)‖*‖w center (physicalTime t₀ a ε T)‖)"
Euler/PacketCorrectionPrimitiveBounds.lean,17,EulerPacketCorrectionPrimitive.correction_envelopes,R (via pressureEnvelope),correctionCoefficientRadius R CI ≤ radiusEnvelope X ∧ correctionPressureEnvelope c R CI ≤ pressureEnvelope X ∧ correctionMetricEnvelope R CI ≤ metricEnvelope X 
Euler/PacketCorrectionSourceData.lean,41,EulerPacketCorrectionCoefficients.correctionDataOfFields_residual,κ (via residual),(correctionDataOfFields D P κ hκ Z G).residual.field = G.path
Euler/PacketEarlyPhysical.lean,52,EulerPacketMovingFrame.early_physical_size_suppression,a (via physicalTime),"0 < ‖r center (physicalTime t₀ a ε T)‖*‖w center (physicalTime t₀ a ε T)‖ ∧ ∀ ξ τ, τ ∈ Icc 0 1 → (‖r ξ (physicalTime t₀ a ε τ)‖*‖w ξ (physicalTime t₀ a ε τ)‖)/ "
Euler/PacketExactEulerianField.lean,39,EulerPacketPhysicalTransform.exact_physicalPressure_gradient,k (via physicalPressure),"gradient (fun y => physicalPressure (S.rawGraphPotential k) Yraw (t,y)) x = κ • (D.FInv.field t (Y t x)).adjoint (S.pressure.pointField t (cylinderGraph P k D.m"
Euler/PacketExactEulerianField.lean,58,EulerPacketPhysicalTransform.exact_physicalPressure_smooth,k (via physicalPressure),"ContDiff ℝ ∞ (fun y => physicalPressure (S.rawGraphPotential k) Yraw (t,y))"
Euler/PacketExactPhysicalEuler.lean,47,EulerPacketPhysicalTransform.exact_source_euler,k (via physicalPressure),"momentumResidual (fun q => u q+physicalVelocity κ k D.m₀ F S.rawVelocity Y q) (fun q => p q+physicalPressure (S.rawGraphPotential k) Y q) (t,X (t,x)) = 0 ∧ dive"
Euler/PacketExactPhysicalMomentum.lean,27,EulerPacketPhysicalTransform.exact_source_momentum,k (via physicalPressure),"momentumResidual (fun q => u q+physicalVelocity κ k D.m₀ F S.rawVelocity Y q) (fun q => p q+physicalPressure (S.rawGraphPotential k) Y q) (t,X (t,x)) = 0"
Euler/PacketFieldPhysicalSobolev.lean,33,EulerPhysicalL2Scaling.physicalDerivativeCost_nonneg,P (via physicalDerivativeCost),0 ≤ physicalDerivativeCost P R C m
Euler/PacketForwardInitialSupport.lean,31,EulerPacketTerminalDatum.forwardInitializedInitialHigh_support,k (via forwardInitializedInitialHigh),tsupport (forwardInitializedInitialHigh M D δ hδ ξ hs α N k) ⊆ Metric.closedBall 0 (M.ℓ/2)
Euler/PacketForwardInitialSupport.lean,41,EulerPacketTerminalDatum.forwardInitializedInitialMean_zero,k (via forwardInitializedInitialMean),forwardInitializedInitialMean M D δ hδ ξ hs α N k = 0
Euler/PacketForwardInitialSupport.lean,55,EulerPacketTerminalDatum.forwardInitializedInitial_split,k (via forwardInitializedInitialHigh),"scale M.ℓ (fun x => forwardInitializedVelocity M D δ hδ ξ hs α N k⁻¹ (0,(x,k*inner ℝ D.m₀ x))) = forwardInitializedInitialHigh M D δ hδ ξ hs α N k + forwardInit"
Euler/PacketForwardInitialSupport.lean,55,EulerPacketTerminalDatum.forwardInitializedInitial_split,k (via forwardInitializedInitialMean),"scale M.ℓ (fun x => forwardInitializedVelocity M D δ hδ ξ hs α N k⁻¹ (0,(x,k*inner ℝ D.m₀ x))) = forwardInitializedInitialHigh M D δ hδ ξ hs α N k + forwardInit"
Euler/PacketForwardInitializedFieldParity.lean,41,EulerPacketTerminalDatum.forwardInitializedNormalizedField_odd,k (via forwardInitializedNormalizedField),(forwardInitializedNormalizedField M D hTime δ hδ ξ hs α N k).ReflectionOdd
Euler/PacketForwardInitializedResidualEquation.lean,68,EulerPacketTerminalDatum.forwardInitializedNormalizedField_path_eq,k (via forwardInitializedNormalizedField),(forwardInitializedNormalizedField M D hTime δ hδ ξ hs α N k).path = (coordinateField D (forwardInitializedVelocityField M D hTime δ hδ ξ hs α N k⁻¹) k).path
Euler/PacketForwardInitializedResidualEquation.lean,73,EulerPacketTerminalDatum.forwardInitializedNormalizedField_tower_eq,k (via forwardInitializedNormalizedField),(forwardInitializedNormalizedField M D hTime δ hδ ξ hs α N k).toFieldTower = (coordinateField D (forwardInitializedVelocityField M D hTime δ hδ ξ hs α N k⁻¹) k)
Euler/PacketForwardInitializedTimeBounds.lean,32,EulerPacketTerminalDatum.forwardInitializedNormalizedField_time,k (via forwardInitializedNormalizedField),TimeDerivative D.T_pos.le (forwardInitializedNormalizedField M D hTime δ hδ ξ hs α N k) (forwardInitializedNormalizedDerivativeField M D hTime δ hδ ξ hs α N k)
Euler/PacketForwardInitializedTimeBounds.lean,32,EulerPacketTerminalDatum.forwardInitializedNormalizedField_time,k (via forwardInitializedNormalizedDerivativeField),TimeDerivative D.T_pos.le (forwardInitializedNormalizedField M D hTime δ hδ ξ hs α N k) (forwardInitializedNormalizedDerivativeField M D hTime δ hδ ξ hs α N k)
Euler/PacketForwardScalarPressureGrade.lean,60,EulerTransversePacketForward.Budget.angular_grade_bound,C (via angularField),((angularField G I).normalized D.T_pos.le (c • L.g) (smul_profile_pos L.g L.positive c hc)).WordBound 6 L.R 1 e
Euler/PacketForwardScalarPressureGrade.lean,112,EulerTransversePacketForward.Budget.primary_scalar_and_angular_grade_bound,C (via angularField),((scalarField (EulerPacketForwardPrimary.forcing D) Y).normalized D.T_pos.le (α • L.g) (smul_profile_pos L.g L.positive α hα)).WordBound 6 L.R 1 (highShift 1) ∧
Euler/PacketGraphHessian.lean,153,EulerPacketGraphHessian.lowerHessian_norm_le,k (via lowerHessian),‖lowerHessian q k m Y J x‖ ≤ |k⁻¹|^2 * ‖fderiv ℝ (slowForce q k m Y J) x‖ + |k⁻¹| * (|angularDerivative q (graphMap k m (Y x))| * ‖fderiv ℝ (transportedNormal m
Euler/PacketHorizonSize.lean,87,EulerPacketMovingFrame.physical_horizon_size_bound,a (via physicalTime),"∀ ξ τ, τ ∈ Icc 1 H → ‖r ξ (physicalTime t₀ a ε τ)‖*‖w ξ (physicalTime t₀ a ε τ)‖ ≤ 64*exp 6*(‖r center (physicalTime t₀ a ε T)‖*‖w center (physicalTime t₀ a ε T"
Euler/PacketInitialSmoothFields.lean,38,EulerPacketTerminalDatum.initializedInitialHighField_field,k (via initializedInitialHighField),(initializedInitialHighField M D hTime τ hτ hτT B δ hδ ξ hs α N k).field= initializedInitialHigh M D τ hτ hτT B δ hδ ξ hs α N k
Euler/PacketInitialSmoothFields.lean,38,EulerPacketTerminalDatum.initializedInitialHighField_field,k (via initializedInitialHigh),(initializedInitialHighField M D hTime τ hτ hτT B δ hδ ξ hs α N k).field= initializedInitialHigh M D τ hτ hτT B δ hδ ξ hs α N k
Euler/PacketInitialSmoothFields.lean,42,EulerPacketTerminalDatum.initializedInitialMeanField_field,k (via initializedInitialMeanField),(initializedInitialMeanField M D hTime τ hτ hτT B δ hδ ξ hs α N k).field= initializedInitialMean M D τ hτ hτT B δ hδ ξ hs α N k
Euler/PacketInitialSmoothFields.lean,42,EulerPacketTerminalDatum.initializedInitialMeanField_field,k (via initializedInitialMean),(initializedInitialMeanField M D hTime τ hτ hτT B δ hδ ξ hs α N k).field= initializedInitialMean M D τ hτ hτT B δ hδ ξ hs α N k
Euler/PacketInitializedFieldParity.lean,43,EulerPacketTerminalDatum.initializedNormalizedField_odd,k (via initializedNormalizedField),(initializedNormalizedField M D hTime τ hτ hτT B δ hδ ξ hs α N k).ReflectionOdd
Euler/PacketInitializedInitial.lean,44,EulerPacketTerminalDatum.initializedInitialHigh_support,k (via initializedInitialHigh),tsupport (initializedInitialHigh M D τ hτ hτT B δ hδ ξ hs α N k) ⊆ Metric.closedBall 0 (M.ℓ/2)
Euler/PacketInitializedInitial.lean,54,EulerPacketTerminalDatum.initializedInitialMean_support,k (via initializedInitialMean),tsupport (initializedInitialMean M D τ hτ hτT B δ hδ ξ hs α N k) ⊆ Metric.closedBall 0 2
Euler/PacketInitializedInitial.lean,65,EulerPacketTerminalDatum.initializedInitial_common_support,k (via initializedInitialHigh),tsupport (initializedInitialHigh M D τ hτ hτT B δ hδ ξ hs α N k) ⊆ Metric.closedBall 0 2 ∧ tsupport (initializedInitialMean M D τ hτ hτT B δ hδ ξ hs α N k) ⊆ Me
Euler/PacketInitializedInitial.lean,65,EulerPacketTerminalDatum.initializedInitial_common_support,k (via initializedInitialMean),tsupport (initializedInitialHigh M D τ hτ hτT B δ hδ ξ hs α N k) ⊆ Metric.closedBall 0 2 ∧ tsupport (initializedInitialMean M D τ hτ hτT B δ hδ ξ hs α N k) ⊆ Me
Euler/PacketInitializedInitial.lean,74,EulerPacketTerminalDatum.initializedInitialMean_zero,k (via initializedInitialMean),initializedInitialMean M D τ hτ hτT B δ hδ ξ hs α N k = 0
Euler/PacketInitializedInitialExact.lean,22,EulerPacketTerminalDatum.initializedInitial_split,k (via initializedInitialHigh),"scale M.ℓ (fun x => initializedVelocity M D τ hτ hτT B δ hδ ξ hs α N k⁻¹ (0,(x,k*inner ℝ D.m₀ x))) = initializedInitialHigh M D τ hτ hτT B δ hδ ξ hs α N k + ini"
Euler/PacketInitializedInitialExact.lean,22,EulerPacketTerminalDatum.initializedInitial_split,k (via initializedInitialMean),"scale M.ℓ (fun x => initializedVelocity M D τ hτ hτT B δ hδ ξ hs α N k⁻¹ (0,(x,k*inner ℝ D.m₀ x))) = initializedInitialHigh M D τ hτ hτT B δ hδ ξ hs α N k + ini"
Euler/PacketInitializedInitialExact.lean,36,EulerPacketTerminalDatum.initializedInitialHigh_memLp,k (via initializedInitialHigh),MemLp (iteratedFDeriv ℝ n (initializedInitialHigh M D τ hτ hτT B δ hδ ξ hs α N k)) 2 volume
Euler/PacketInitializedInitialExact.lean,45,EulerPacketTerminalDatum.initializedInitialMean_memLp,k (via initializedInitialMean),MemLp (iteratedFDeriv ℝ n (initializedInitialMean M D τ hτ hτT B δ hδ ξ hs α N k)) 2 volume
Euler/PacketInitializedInitialExact.lean,54,EulerPacketTerminalDatum.initializedInitial_compact,k (via initializedInitialHigh),HasCompactSupport (initializedInitialHigh M D τ hτ hτT B δ hδ ξ hs α N k) ∧ HasCompactSupport (initializedInitialMean M D τ hτ hτT B δ hδ ξ hs α N k)
Euler/PacketInitializedInitialExact.lean,54,EulerPacketTerminalDatum.initializedInitial_compact,k (via initializedInitialMean),HasCompactSupport (initializedInitialHigh M D τ hτ hτT B δ hδ ξ hs α N k) ∧ HasCompactSupport (initializedInitialMean M D τ hτ hτT B δ hδ ξ hs α N k)
Euler/PacketInitializedResidualEquation.lean,69,EulerPacketTerminalDatum.initializedNormalizedField_path_eq,k (via initializedNormalizedField),(initializedNormalizedField M D hTime τ hτ hτT B δ hδ ξ hs α N k).path = (coordinateField D (initializedVelocityField M D hTime τ hτ hτT B δ hδ ξ hs α N k⁻¹) k)
